500.00,FL,NNE,2010
1500.00,FL,NNE,2011
34864.00,FL,NNE,2012
4800.00,FL,NNE,2013
12400.00,FL,NNE,2014
13700.00,FL,NPA,2004
2500.00,FL,NPA,2005
18300.00,FL,NPA,2006
3200.00,FL,NPA,2007
2450.00,FL,NPA,2008
6800.00,FL,NPA,2009
19850.00,FL,NPA,2010
2000.00,FL,NPA,2012
2000.00,FL,NPA,2013
5537.00,FL,NPA,2014
5400.00,FL,NPA,2015
198.00,FL,NPA,2016
2500.00,FL,OTH,2004
3765.00,FL,OTH,2009
25646.00,FL,OTH,2010
48387.00,FL,OTH,2012
5000.00,FL,OTH,2013
7600.00,FL,OTH,2014
13941.00,FL,OTH,2015
66126.00,FL,OTH,2016
1000.00,FL,PNP,2015
27100.00,FL,PNP,2016
500.00,FL,REF,2006
1000.00,FL,Rep,2004
7000.00,FL,REP,2000
4958328.00,FL,REP,2003
13472851.00,FL,REP,2004
7965338.00,FL,REP,2005
15047131.00,FL,REP,2006
12758779.00,FL,REP,2007
13382134.00,FL,REP,2008
8795414.00,FL,REP,2009
24998118.00,FL,REP,2010
23375749.00,FL,REP,2011
41611006.00,FL,REP,2012
8993228.00,FL,REP,2013
17798012.00,FL,REP,2014
31108155.00,FL,REP,2015
26701183.00,FL,REP,2016
4891321.00,FL,REP,2017
26350.00,FL,TLP,2008
6271.00,FL,UNK,2004
500.00,FL,UNK,2006
2700.00,FL,UNK,2008
6300.00,FL,UNK,2009
42733.00,FL,UNK,2010
3970.00,FL,UNK,2012
22487.00,FL,UNK,2014
12575.00,FL,UNK,2015
8950.00,FL,UNK,2016
3700.00,FL,UNK,2017
250.00,FL,W,2011
1000.00,FM,DEM,2008
30.00,FM,DEM,2016
1500.00,FM,DEM,2017
500.00,FM,REP,2015
3100.00,FM,REP,2016
4200.00,FR,DEM,2003
7550.00,FR,DEM,2004
15.00,FR,REP,2015
273.00,GA,CON,2016
1100.00,GA,CST,2008
2373780.00,GA,DEM,2003
4539462.00,GA,DEM,2004
1511131.00,GA,DEM,2005
3079288.00,GA,DEM,2006
5338131.00,GA,DEM,2007
10829375.00,GA,DEM,2008
1588128.00,GA,DEM,2009
2672334.00,GA,DEM,2010
2006244.00,GA,DEM,2011
5123087.00,GA,DEM,2012
2962971.00,GA,DEM,2013
5011923.00,GA,DEM,2014
1329832.00,GA,DEM,2015
9832093.00,GA,DEM,2016
2199192.00,GA,DEM,2017
5900.00,GA,DFL,2006
1500.00,GA,DFL,2007
15641.00,GA,DFL,2008
1500.00,GA,DFL,2009
6550.00,GA,DFL,2010
5750.00,GA,DFL,2011
11600.00,GA,DFL,2012
7700.00,GA,DFL,2013
14300.00,GA,DFL,2014
7300.00,GA,DFL,2015
12170.00,GA,DFL,2016
4400.00,GA,DFL,2017
1000.00,GA,GRE,2006
450.00,GA,GRE,2007
700.00,GA,GRE,2008
2850.00,GA,GRE,2010
5766.00,GA,GRE,2012
2000.00,GA,GRE,2013
1400.00,GA,IND,2005
10850.00,GA,IND,2006
4300.00,GA,IND,2010
2450.00,GA,IND,2011
42794.00,GA,IND,2012
200.00,GA,IND,2013
3650.00,GA,IND,2014
1025.00,GA,IND,2015
24918.00,GA,IND,2016
977.00,GA,IND,2017
1000.00,GA,LIB,2003
23573.00,GA,LIB,2004
1500.00,GA,LIB,2005
11660.00,GA,LIB,2006
2125.00,GA,LIB,2007
51888.00,GA,LIB,2008
6750.00,GA,LIB,2010
6000.00,GA,LIB,2011
30246.00,GA,LIB,2012
20325.00,GA,LIB,2014
4851.00,GA,LIB,2016
3300.00,GA,N/A,2008
200.00,GA,NNE,2010
2500.00,GA,NNE,2012
674.00,GA,NNE,2013
5850.00,GA,NNE,2014
700.00,GA,OTH,2004
2700.00,GA,OTH,2012
450.00,GA,OTH,2014
6650.00,GA,OTH,2015
475.00,GA,OTH,2016
3700.00,GA,PNP,2016
500.00,GA,REP,2002
3610996.00,GA,REP,2003
4427344.00,GA,REP,2004
2886645.00,GA,REP,2005
3147866.00,GA,REP,2006
7584018.00,GA,REP,2007
9999202.00,GA,REP,2008
3212119.00,GA,REP,2009
6407199.00,GA,REP,2010
6274085.00,GA,REP,2011
11192617.00,GA,REP,2012
10597780.00,GA,REP,2013
17465026.00,GA,REP,2014
6207444.00,GA,REP,2015
6263721.00,GA,REP,2016
3687696.00,GA,REP,2017
1300.00,GA,UNK,2004
200.00,GA,UNK,2005
1500.00,GA,UNK,2008
250.00,GA,UNK,2009
5500.00,GA,UNK,2010
200.00,GA,UNK,2012
2650.00,GA,UNK,2015
3700.00,GA,UNK,2016
2000.00,GA,UNK,2017
1750.00,GE,DEM,2004
1000.00,GR,DEM,2004
11080.00,GU,DEM,2003
58080.00,GU,DEM,2004
84405.00,GU,DEM,2005
80665.00,GU,DEM,2006
84500.00,GU,DEM,2007
124214.00,GU,DEM,2008
47914.00,GU,DEM,2009
115501.00,GU,DEM,2010
90250.00,GU,DEM,2011
148504.00,GU,DEM,2012
37330.00,GU,DEM,2013
52700.00,GU,DEM,2014
62797.00,GU,DEM,2015
109839.00,GU,DEM,2016
5500.00,GU,DEM,2017
100.00,GU,DFL,2016
310.00,GU,DFL,2017
16000.00,GU,IND,2009
1250.00,GU,IND,2010
14600.00,GU,IND,2011
500.00,GU,IND,2012
11500.00,GU,IND,2013
4325.00,GU,IND,2014
14750.00,GU,IND,2015
21425.00,GU,OTH,2010
1000.00,GU,REP,2003
28250.00,GU,REP,2004
1000.00,GU,REP,2005
750.00,GU,REP,2006
750.00,GU,REP,2007
6055.00,GU,REP,2008
4050.00,GU,REP,2009
58950.00,GU,REP,2010
8600.00,GU,REP,2011
135883.00,GU,REP,2012
3750.00,GU,REP,2013
40244.00,GU,REP,2014
9462.00,GU,REP,2015
121267.00,GU,REP,2016
6804.00,GU,REP,2017
300.00,GY,DEM,2004
47385.00,HI,DEM,2002
385379.00,HI,DEM,2003
737727.00,HI,DEM,2004
303998.00,HI,DEM,2005
2563528.00,HI,DEM,2006
1543962.00,HI,DEM,2007
2171326.00,HI,DEM,2008
1105940.00,HI,DEM,2009
1664647.00,HI,DEM,2010
1641006.00,HI,DEM,2011
4114690.00,HI,DEM,2012
4269001.00,HI,DEM,2013
3700319.00,HI,DEM,2014
1785813.00,HI,DEM,2015
2251790.00,HI,DEM,2016
381890.00,HI,DEM,2017
700.00,HI,DFL,2006
500.00,HI,DFL,2009
2583.00,HI,DFL,2010
1250.00,HI,DFL,2012
1990.00,HI,DFL,2013
2690.00,HI,DFL,2014
40.00,HI,DFL,2015
775.00,HI,DFL,2016
105.00,HI,DFL,2017
200.00,HI,GRE,2005
2450.00,HI,GRE,2012
500.00,HI,GRE,2015
250.00,HI,GRE,2016
200.00,HI,IND,2005
7645.00,HI,IND,2006
1000.00,HI,IND,2008
1000.00,HI,IND,2010
2500.00,HI,IND,2011
2670.00,HI,IND,2012
1870.00,HI,IND,2015
4050.00,HI,IND,2016
1000.00,HI,IND,2017
750.00,HI,LIB,2004
500.00,HI,LIB,2005
4850.00,HI,LIB,2007
2300.00,HI,LIB,2008
500.00,HI,LIB,2011
6700.00,HI,LIB,2012
500.00,HI,LIB,2014
250.00,HI,NNE,2013
2360.00,HI,NNE,2014
700.00,HI,OTH,2004
1000.00,HI,OTH,2010
250.00,HI,OTH,2012
5400.00,HI,OTH,2015
2700.00,HI,OTH,2016
17450.00,HI,REP,2002
18282.00,HI,REP,2003
89974.00,HI,REP,2004
34870.00,HI,REP,2005
400938.00,HI,REP,2006
102689.00,HI,REP,2007
188443.00,HI,REP,2008
189750.00,HI,REP,2009
1163938.00,HI,REP,2010
1070849.00,HI,REP,2011
1935080.00,HI,REP,2012
52400.00,HI,REP,2013
265837.00,HI,REP,2014
297498.00,HI,REP,2015
327203.00,HI,REP,2016
46143.00,HI,REP,2017
447.00,HI,UNK,2004
2500.00,HI,UNK,2014
6719.00,HI,UNK,2015
250.00,HI,UNK,2016
250.00,HK,DEM,2003
2000.00,HK,DEM,2004
1000.00,HK,DEM,2005
300.00,HO,DEM,2004
2120.00,IA,CST,2008
250.00,IA,CST,2009
330.00,IA,DEM,2000
269788.00,IA,DEM,2003
845783.00,IA,DEM,2004
645359.00,IA,DEM,2005
1662883.00,IA,DEM,2006
1602048.00,IA,DEM,2007
2662241.00,IA,DEM,2008
675539.00,IA,DEM,2009
1895003.00,IA,DEM,2010
1068487.00,IA,DEM,2011
2354230.00,IA,DEM,2012
1539535.00,IA,DEM,2013
2026017.00,IA,DEM,2014
929053.00,IA,DEM,2015
2026361.00,IA,DEM,2016
320840.00,IA,DEM,2017
500.00,IA,DFL,2005
2100.00,IA,DFL,2006
500.00,IA,DFL,2007
6100.00,IA,DFL,2008
4090.00,IA,DFL,2009
3160.00,IA,DFL,2010
9650.00,IA,DFL,2011
13600.00,IA,DFL,2012
7900.00,IA,DFL,2013
23356.00,IA,DFL,2014
17550.00,IA,DFL,2015
9835.00,IA,DFL,2016
875.00,IA,DFL,2017
250.00,IA,GRE,2006
250.00,IA,GRE,2007
1250.00,IA,GRE,2008
2500.00,IA,GRE,2012
1050.00,IA,IND,2005
12700.00,IA,IND,2006
500.00,IA,IND,2007
3050.00,IA,IND,2008
2150.00,IA,IND,2010
5650.00,IA,IND,2011
8175.00,IA,IND,2012
2575.00,IA,IND,2014
3471.00,IA,IND,2015
6894.00,IA,IND,2016
1225.00,IA,IND,2017
3500.00,IA,LIB,2004
450.00,IA,LIB,2007
3350.00,IA,LIB,2008
500.00,IA,LIB,2011
3875.00,IA,LIB,2012
212.00,IA,LIB,2014
500.00,IA,NNE,2014
7050.00,IA,NNE,2016
1020.00,IA,OTH,2004
250.00,IA,OTH,2012
250.00,IA,OTH,2016
575136.00,IA,REP,2003
966340.00,IA,REP,2004
1006191.00,IA,REP,2005
1650475.00,IA,REP,2006
680060.00,IA,REP,2007
887329.00,IA,REP,2008
742705.00,IA,REP,2009
2135244.00,IA,REP,2010
1151360.00,IA,REP,2011
3342289.00,IA,REP,2012
1892047.00,IA,REP,2013
2568106.00,IA,REP,2014
1450406.00,IA,REP,2015
1844355.00,IA,REP,2016
281557.00,IA,REP,2017
500.00,IA,UNK,2014
3100.00,IA,UNK,2015
1508.00,ID,CON,2016
710.00,ID,CON,2017
265.00,ID,CST,2008
89906.00,ID,DEM,2003
300601.00,ID,DEM,2004
64532.00,ID,DEM,2005
246627.00,ID,DEM,2006
369182.00,ID,DEM,2007
1072465.00,ID,DEM,2008
315901.00,ID,DEM,2009
430353.00,ID,DEM,2010
143573.00,ID,DEM,2011
619397.00,ID,DEM,2012
75051.00,ID,DEM,2013
345323.00,ID,DEM,2014
98836.00,ID,DEM,2015
884371.00,ID,DEM,2016
95413.00,ID,DEM,2017
500.00,ID,DFL,2007
500.00,ID,DFL,2010
1250.00,ID,DFL,2011
5500.00,ID,DFL,2012
8900.00,ID,DFL,2013
1250.00,ID,DFL,2014
5400.00,ID,DFL,2015
5400.00,ID,DFL,2016
500.00,ID,GRE,2012
200.00,ID,IND,2006
250.00,ID,IND,2010
900.00,ID,IND,2011
2500.00,ID,IND,2012
19500.00,ID,IND,2014
3577.00,ID,IND,2015
13802.00,ID,IND,2016
952.00,ID,IND,2017
300.00,ID,LIB,2004
4250.00,ID,LIB,2006
1049.00,ID,LIB,2008
750.00,ID,LIB,2011
5225.00,ID,LIB,2012
20.00,ID,NNE,2012
450.00,ID,NNE,2014
500.00,ID,OTH,2016
40086.00,ID,REP,2003
269111.00,ID,REP,2004
274893.00,ID,REP,2005
491291.00,ID,REP,2006
958468.00,ID,REP,2007
1041412.00,ID,REP,2008
522946.00,ID,REP,2009
987998.00,ID,REP,2010
737994.00,ID,REP,2011
1692646.00,ID,REP,2012
615472.00,ID,REP,2013
727045.00,ID,REP,2014
956662.00,ID,REP,2015
902440.00,ID,REP,2016
183007.00,ID,REP,2017
4600.00,ID,UNI,2006
250.00,ID,UNK,2014
1000.00,ID,UNK,2015
250.00,IL,,2009
547.00,IL,CON,2016
1000.00,IL,CST,2005
714.00,IL,CST,2008
4400.00,IL,DEM,2000
3736934.00,IL,DEM,2003
8087580.00,IL,DEM,2004
5091792.00,IL,DEM,2005
10159458.00,IL,DEM,2006
28827362.00,IL,DEM,2007
29130055.00,IL,DEM,2008
13447004.00,IL,DEM,2009
12694588.00,IL,DEM,2010
10640222.00,IL,DEM,2011
18507717.00,IL,DEM,2012
7774927.00,IL,DEM,2013
9849479.00,IL,DEM,2014
10850051.00,IL,DEM,2015
14876810.00,IL,DEM,2016
6141696.00,IL,DEM,2017
500.00,IL,DFL,2004
28200.00,IL,DFL,2006
27764.00,IL,DFL,2007
109105.00,IL,DFL,2008
15600.00,IL,DFL,2009
66902.00,IL,DFL,2010
18200.00,IL,DFL,2011
69179.00,IL,DFL,2012
75914.00,IL,DFL,2013
140806.00,IL,DFL,2014
22940.00,IL,DFL,2015
42877.00,IL,DFL,2016
67385.00,IL,DFL,2017
250.00,IL,GRE,2003
3250.00,IL,GRE,2006
3050.00,IL,GRE,2007
21028.00,IL,GRE,2008
1277.00,IL,GRE,2010
1000.00,IL,GRE,2011
24600.00,IL,GRE,2012
5000.00,IL,GRE,2013
4822.00,IL,GRE,2014
1000.00,IL,GRE,2015
2745.00,IL,GRE,2016
164.00,IL,GRE,2017
8600.00,IL,IND,2005
42600.00,IL,IND,2006
250.00,IL,IND,2007
1000.00,IL,IND,2008
1000.00,IL,IND,2009
2150.00,IL,IND,2010
41485.00,IL,IND,2011
45085.00,IL,IND,2012
750.00,IL,IND,2013
34225.00,IL,IND,2014
22968.00,IL,IND,2015
33891.00,IL,IND,2016
28332.00,IL,IND,2017
1250.00,IL,LIB,2003
19030.00,IL,LIB,2004
1000.00,IL,LIB,2005
23900.00,IL,LIB,2006
2200.00,IL,LIB,2007
20086.00,IL,LIB,2008
2900.00,IL,LIB,2010
8750.00,IL,LIB,2011
26100.00,IL,LIB,2012
400.00,IL,LIB,2014
300.00,IL,LIB,2016
1050.00,IL,NNE,2012
6950.00,IL,NNE,2013
10772.00,IL,NNE,2014
3200.00,IL,OTH,2004
700.00,IL,OTH,2012
2000.00,IL,OTH,2014
29201.00,IL,OTH,2015
8082.00,IL,OTH,2016
250.00,IL,PNP,2016
3714783.00,IL,REP,2003
7607856.00,IL,REP,2004
5452352.00,IL,REP,2005
7294158.00,IL,REP,2006
8846704.00,IL,REP,2007
11192713.00,IL,REP,2008
9880493.00,IL,REP,2009
20566900.00,IL,REP,2010
11452241.00,IL,REP,2011
18227014.00,IL,REP,2012
7580899.00,IL,REP,2013
12374559.00,IL,REP,2014
13658212.00,IL,REP,2015
13758275.00,IL,REP,2016
2786439.00,IL,REP,2017
1500.00,IL,UNK,2008
325.00,IL,UNK,2012
500.00,IL,UNK,2014
7650.00,IL,UNK,2015
7650.00,IL,UNK,2016
8850.00,IL,UNK,2017
250.00,IL,W,2010
772.00,IN,CON,2016
772.00,IN,CST,2008
745.00,IN,DEM,2000
852434.00,IN,DEM,2003
1417740.00,IN,DEM,2004
1454519.00,IN,DEM,2005
1685016.00,IN,DEM,2006
2456482.00,IN,DEM,2007
4328544.00,IN,DEM,2008
1424401.00,IN,DEM,2009
2782953.00,IN,DEM,2010
1499139.00,IN,DEM,2011
4327695.00,IN,DEM,2012
876332.00,IN,DEM,2013
1116210.00,IN,DEM,2014
1033992.00,IN,DEM,2015
2287627.00,IN,DEM,2016
1351329.00,IN,DEM,2017
500.00,IN,DFL,2003
200.00,IN,DFL,2005
750.00,IN,DFL,2006
1750.00,IN,DFL,2007
6300.00,IN,DFL,2008
2000.00,IN,DFL,2009
5850.00,IN,DFL,2010
1100.00,IN,DFL,2011
3750.00,IN,DFL,2012
4105.00,IN,DFL,2013
15614.00,IN,DFL,2014
1070.00,IN,DFL,2015
6435.00,IN,DFL,2016
874.00,IN,DFL,2017
200.00,IN,GRE,2005
250.00,IN,GRE,2008
250.00,IN,GRE,2011
750.00,IN,GRE,2012
200.00,IN,IND,2005
4066.00,IN,IND,2006
1550.00,IN,IND,2008
1000.00,IN,IND,2009
13100.00,IN,IND,2010
15283.00,IN,IND,2011
12875.00,IN,IND,2012
210.00,IN,IND,2013
3900.00,IN,IND,2014
4985.00,IN,IND,2015
2315.00,IN,IND,2016
260.00,IN,IND,2017
8900.00,IN,LIB,2004
5650.00,IN,LIB,2006
250.00,IN,LIB,2007
15223.00,IN,LIB,2008
5678.00,IN,LIB,2010
2500.00,IN,LIB,2011
17654.00,IN,LIB,2012
3399.00,IN,LIB,2014
500.00,IN,LIB,2015
5400.00,IN,LIB,2016
769.00,IN,NNE,2012
200.00,IN,NNE,2013
250.00,IN,NNE,2014
450.00,IN,OTH,2004
2100.00,IN,OTH,2006
120.00,IN,OTH,2012
267309.00,IN,REP,2003
460089.00,IN,REP,2004
654187.00,IN,REP,2005
981469.00,IN,REP,2006
1190829.00,IN,REP,2007
1687686.00,IN,REP,2008
2159654.00,IN,REP,2009
7196212.00,IN,REP,2010
6185411.00,IN,REP,2011
9324134.00,IN,REP,2012
3947919.00,IN,REP,2013
4500586.00,IN,REP,2014
10562682.00,IN,REP,2015
15927419.00,IN,REP,2016
2501510.00,IN,REP,2017
1000.00,IN,UNK,2010
1000.00,IN,UNK,2014
200.00,IN,W,2010
203464.00,IR,DEM,2003
769152.00,IR,DEM,2004
8055.00,IR,DEM,2008
250.00,IS,DEM,2004
300.00,IS,REP,2015
200.00,IS,REP,2016
3500.00,IT,DEM,2003
250.00,IT,DEM,2004
1000.00,JA,DEM,2003
250.00,JA,DEM,2004
100.00,JA,REP,2015
20.00,JA,REP,2016
500.00,JP,DEM,2004
220.00,KA,DEM,2015
250.00,KS,CST,2008
415103.00,KS,DEM,2003
1368831.00,KS,DEM,2004
214390.00,KS,DEM,2005
832266.00,KS,DEM,2006
1040272.00,KS,DEM,2007
2678758.00,KS,DEM,2008
694205.00,KS,DEM,2009
1183063.00,KS,DEM,2010
335069.00,KS,DEM,2011
1165986.00,KS,DEM,2012
241056.00,KS,DEM,2013
806657.00,KS,DEM,2014
475415.00,KS,DEM,2015
1077363.00,KS,DEM,2016
442329.00,KS,DEM,2017
1500.00,KS,DFL,2007
1450.00,KS,DFL,2008
500.00,KS,DFL,2009
2550.00,KS,DFL,2010
250.00,KS,DFL,2011
750.00,KS,DFL,2012
2250.00,KS,DFL,2013
7500.00,KS,DFL,2014
1000.00,KS,DFL,2015
8987.00,KS,DFL,2016
5900.00,KS,DFL,2017
250.00,KS,GRE,2007
1250.00,KS,GRE,2012
950.00,KS,GRE,2016
500.00,KS,IND,2005
700.00,KS,IND,2006
200.00,KS,IND,2010
3740.00,KS,IND,2011
12100.00,KS,IND,2012
13.00,KS,IND,2013
2965044.00,KS,IND,2014
89880.00,KS,IND,2015
27070.00,KS,IND,2016
3350.00,KS,LIB,2004
3400.00,KS,LIB,2006
500.00,KS,LIB,2007
7094.00,KS,LIB,2008
500.00,KS,LIB,2010
4960.00,KS,LIB,2012
750.00,KS,LIB,2014
900.00,KS,LIB,2016
1250.00,KS,NNE,2012
300.00,KS,NNE,2014
400.00,KS,OTH,2004
100.00,KS,OTH,2012
5400.00,KS,OTH,2016
501275.00,KS,REP,2003
1386363.00,KS,REP,2004
1221235.00,KS,REP,2005
1162047.00,KS,REP,2006
2365639.00,KS,REP,2007
3280778.00,KS,REP,2008
3596466.00,KS,REP,2009
6532613.00,KS,REP,2010
2459922.00,KS,REP,2011
4107394.00,KS,REP,2012
2880548.00,KS,REP,2013
4535711.00,KS,REP,2014
2875292.00,KS,REP,2015
3180217.00,KS,REP,2016
1245192.00,KS,REP,2017
1200.00,KS,UNK,2004
500.00,KS,UNK,2008
500.00,KS,UNK,2012
250.00,KS,UNK,2016
284.00,KY,CON,2016
300.00,KY,CST,2008
385.00,KY,DEM,2000
641744.00,KY,DEM,2003
2175077.00,KY,DEM,2004
458320.00,KY,DEM,2005
1769319.00,KY,DEM,2006
1892360.00,KY,DEM,2007
4828907.00,KY,DEM,2008
3520273.00,KY,DEM,2009
3000816.00,KY,DEM,2010
896571.00,KY,DEM,2011
2036364.00,KY,DEM,2012
1492279.00,KY,DEM,2013
1666925.00,KY,DEM,2014
455079.00,KY,DEM,2015
6645743.00,KY,DEM,2016
249777.00,KY,DEM,2017
1000.00,KY,DFL,2008
1000.00,KY,DFL,2009
4500.00,KY,DFL,2010
10750.00,KY,DFL,2011
4500.00,KY,DFL,2012
1865.00,KY,DFL,2013
6365.00,KY,DFL,2014
1900.00,KY,DFL,2015
2080.00,KY,DFL,2016
100.00,KY,DFL,2017
250.00,KY,GRE,2006
1938.00,KY,GRE,2012
750.00,KY,GRE,2015
100.00,KY,GRE,2016
200.00,KY,IND,2005
24151.00,KY,IND,2006
1000.00,KY,IND,2010
5500.00,KY,IND,2011
9975.00,KY,IND,2012
500.00,KY,IND,2013
2000.00,KY,IND,2014
1000.00,KY,IND,2015
4295.00,KY,IND,2016
250.00,KY,IND,2017
300.00,KY,LIB,2003
250.00,KY,LIB,2004
3759.00,KY,LIB,2006
1950.00,KY,LIB,2007
16647.00,KY,LIB,2008
750.00,KY,LIB,2011
1750.00,KY,LIB,2012
870.00,KY,LIB,2016
10.00,KY,NNE,2012
200.00,KY,NNE,2013
500.00,KY,NNE,2014
1500.00,KY,NPA,2012
250.00,KY,OTH,2015
1543489.00,KY,REP,2003
2192623.00,KY,REP,2004
2435251.00,KY,REP,2005
2672112.00,KY,REP,2006
1606767.00,KY,REP,2007
6065290.00,KY,REP,2008
2960211.00,KY,REP,2009
4650617.00,KY,REP,2010
1735338.00,KY,REP,2011
5416994.00,KY,REP,2012
2540256.00,KY,REP,2013
4958964.00,KY,REP,2014
2330993.00,KY,REP,2015
2404093.00,KY,REP,2016
566432.00,KY,REP,2017
750.00,KY,SUS,2010
8200.00,KY,UNK,2004
3300.00,KY,UNK,2007
5050.00,KY,UNK,2008
1750.00,KY,UNK,2010
250.00,KY,UNK,2014
1250.00,KY,UNK,2015
250.00,LA,CON,2016
750.00,LA,CST,2008
250.00,LA,DEM,2000
677288.00,LA,DEM,2003
4324437.00,LA,DEM,2004
902751.00,LA,DEM,2005
3438092.00,LA,DEM,2006
2927078.00,LA,DEM,2007
6893028.00,LA,DEM,2008
2884111.00,LA,DEM,2009
3320796.00,LA,DEM,2010
959905.00,LA,DEM,2011
2134826.00,LA,DEM,2012
2201357.00,LA,DEM,2013
2815568.00,LA,DEM,2014
397402.00,LA,DEM,2015
3193089.00,LA,DEM,2016
282830.00,LA,DEM,2017
750.00,LA,DFL,2005
1500.00,LA,DFL,2006
2000.00,LA,DFL,2007
17301.00,LA,DFL,2008
3700.00,LA,DFL,2009
3600.00,LA,DFL,2010
1500.00,LA,DFL,2011
3950.00,LA,DFL,2012
4950.00,LA,DFL,2013
4678.00,LA,DFL,2014
4500.00,LA,DFL,2015
120.00,LA,DFL,2016
350.00,LA,DFL,2017
1250.00,LA,GRE,2008
250.00,LA,GRE,2012
1250.00,LA,IND,2005
6650.00,LA,IND,2006
6928.00,LA,IND,2008
130837.00,LA,IND,2010
1400.00,LA,IND,2011
7750.00,LA,IND,2012
5355.00,LA,IND,2014
1080.00,LA,IND,2015
19902.00,LA,IND,2016
350.00,LA,IND,2017
300.00,LA,LIB,2003
1300.00,LA,LIB,2004
6700.00,LA,LIB,2006
3328.00,LA,LIB,2008
2650.00,LA,LIB,2011
16100.00,LA,LIB,2012
650.00,LA,LIB,2013
1900.00,LA,LIB,2014
133250.00,LA,N/A,2008
8065.00,LA,NNE,2009
19771.00,LA,NNE,2010
250.00,LA,NNE,2014
1655.00,LA,OTH,2004
1900.00,LA,OTH,2006
4500.00,LA,OTH,2008
4653.00,LA,OTH,2010
2600.00,LA,OTH,2011
2270.00,LA,OTH,2012
1000.00,LA,OTH,2016
500.00,LA,REP,1980
1053031.00,LA,REP,2003
4384510.00,LA,REP,2004
2662078.00,LA,REP,2005
4284281.00,LA,REP,2006
2533517.00,LA,REP,2007
8107533.00,LA,REP,2008
4344218.00,LA,REP,2009
6844281.00,LA,REP,2010
5090961.00,LA,REP,2011
9164540.00,LA,REP,2012
6198624.00,LA,REP,2013
9151052.00,LA,REP,2014
6524840.00,LA,REP,2015
11491331.00,LA,REP,2016
1242954.00,LA,REP,2017
25.00,LA,REP,2106
240893.00,LA,UNK,2008
6250.00,LA,UNK,2009
4500.00,LA,UNK,2011
100.00,LA,UNK,2015
2700.00,LA,UNK,2016
325.00,LE,REP,2015
60.00,LE,REP,2016
250.00,LN,DEM,2003
1000.00,LO,DEM,2003
1000.00,LO,DEM,2004
250.00,LX,DEM,2003
200.00,LX,DEM,2004
550.00,MA,DEM,2000
6843664.00,MA,DEM,2003
15279748.00,MA,DEM,2004
2963659.00,MA,DEM,2005
6588103.00,MA,DEM,2006
14171890.00,MA,DEM,2007
22392880.00,MA,DEM,2008
11012259.00,MA,DEM,2009
10265400.00,MA,DEM,2010
9662281.00,MA,DEM,2011
23016520.00,MA,DEM,2012
10456258.00,MA,DEM,2013
9266263.00,MA,DEM,2014
7861733.00,MA,DEM,2015
16336472.00,MA,DEM,2016
5947279.00,MA,DEM,2017
26375.00,MA,DFL,2006
25720.00,MA,DFL,2007
51600.00,MA,DFL,2008
19100.00,MA,DFL,2009
39125.00,MA,DFL,2010
36100.00,MA,DFL,2011
57665.00,MA,DFL,2012
69476.00,MA,DFL,2013
105000.00,MA,DFL,2014
39665.00,MA,DFL,2015
70559.00,MA,DFL,2016
18912.00,MA,DFL,2017
1050.00,MA,GRE,2006
250.00,MA,GRE,2007
2600.00,MA,GRE,2008
3750.00,MA,GRE,2011
24480.00,MA,GRE,2012
700.00,MA,GRE,2013
1815.00,MA,GRE,2015
750.00,MA,GRE,2016
1000.00,MA,IND,2004
46800.00,MA,IND,2005
172729.00,MA,IND,2006
5985.00,MA,IND,2008
1000.00,MA,IND,2009
126050.00,MA,IND,2010
82880.00,MA,IND,2011
264665.00,MA,IND,2012
2000.00,MA,IND,2013
109350.00,MA,IND,2014
65950.00,MA,IND,2015
72409.00,MA,IND,2016
105680.00,MA,IND,2017
1250.00,MA,LIB,2003
17750.00,MA,LIB,2004
1500.00,MA,LIB,2005
4250.00,MA,LIB,2006
6430.00,MA,LIB,2007
14000.00,MA,LIB,2008
500.00,MA,LIB,2010
3250.00,MA,LIB,2011
26908.00,MA,LIB,2012
12300.00,MA,LIB,2016
1000.00,MA,LIB,2017
1518.00,MA,NNE,2012
5050.00,MA,NNE,2013
15600.00,MA,NNE,2014
250.00,MA,NNE,2015
14050.00,MA,NNE,2016
175.00,MA,NPA,2015
3379.00,MA,NPA,2016
7490.00,MA,OTH,2004
20.00,MA,OTH,2011
21550.00,MA,OTH,2012
1400.00,MA,OTH,2013
1000.00,MA,OTH,2014
35600.00,MA,OTH,2015
26100.00,MA,OTH,2016
5000.00,MA,PNP,2016
200.00,MA,REP,2000
444325.00,MA,REP,2003
874922.00,MA,REP,2004
691308.00,MA,REP,2005
1432800.00,MA,REP,2006
5762461.00,MA,REP,2007
2756056.00,MA,REP,2008
2414899.00,MA,REP,2009
7359696.00,MA,REP,2010
8546636.00,MA,REP,2011
13118055.00,MA,REP,2012
4192448.00,MA,REP,2013
4600691.00,MA,REP,2014
3739955.00,MA,REP,2015
3441945.00,MA,REP,2016
910104.00,MA,REP,2017
1250.00,MA,UNK,2004
1560.00,MA,UNK,2008
7025.00,MA,UNK,2010
4100.00,MA,UNK,2014
9250.00,MA,UNK,2015
250.00,MA,W,2011
1649.00,MB,DEM,2004
500.00,MC,REP,2005
400.00,MD,CON,2006
285.00,MD,CON,2016
2000.00,MD,CST,2005
1250.00,MD,CST,2008
950.00,MD,DEM,2000
500.00,MD,DEM,2002
3184777.00,MD,DEM,2003
7851790.00,MD,DEM,2004
